settlement_id,merchant_id,batch_date,settled_ts,gross_amount_uzs,commission_uzs,net_amount_uzs,holdback_uzs
12295,287,2025-03-27,2025-03-29 14:00:00,547100,5755,541345,0
12296,287,2025-03-28,2025-03-30 14:00:00,1514700,16933,1497767,0
12297,287,2025-04-01,2025-04-03 11:00:00,338100,3013,335087,0
12298,287,2025-04-02,2025-04-03 11:00:00,350000,3216,346784,0
12299,287,2025-04-03,2025-04-05 12:00:00,348300,2544,345756,0
12300,287,2025-04-05,2025-04-06 16:00:00,289500,2232,287268,0
12301,287,2025-04-06,2025-04-08 08:00:00,224200,2074,222126,0
12302,287,2025-04-07,2025-04-09 18:00:00,1386300,14538,1371762,0
12303,287,2025-04-08,2025-04-09 18:00:00,27600,220,27380,0
12304,287,2025-04-09,2025-04-10 12:00:00,344800,2569,342231,0
12305,287,2025-04-10,2025-04-11 12:00:00,47500,345,47155,0
12306,287,2025-04-11,2025-04-13 14:00:00,415800,4644,411156,0
12307,287,2025-04-12,2025-04-14 09:00:00,204200,2277,201923,0
12308,287,2025-04-13,2025-04-15 13:00:00,187200,1414,185786,0
12309,287,2025-04-16,2025-04-17 17:00:00,487400,4857,482543,0
12310,287,2025-04-17,2025-04-19 13:00:00,347700,2598,345102,0
12311,287,2025-04-19,2025-04-20 06:00:00,602200,5785,596415,0
12312,287,2025-04-20,2025-04-21 14:00:00,515700,5850,509850,0
12313,287,2025-04-21,2025-04-23 19:00:00,135800,1491,134309,0
12314,287,2025-04-22,2025-04-24 07:00:00,163700,1156,162544,0
12315,287,2025-04-25,2025-04-26 16:00:00,190200,1879,188321,0
12316,287,2025-04-27,2025-04-29 06:00:00,82400,701,81699,0
12317,287,2025-04-28,2025-04-30 16:00:00,889200,9892,879308,0
12318,287,2025-05-01,2025-05-03 15:00:00,448200,4075,444125,0
12319,287,2025-05-02,2025-05-03 13:00:00,470600,3379,467221,0
12320,287,2025-05-03,2025-05-05 18:00:00,697500,5506,691994,0
12321,287,2025-05-04,2025-05-06 16:00:00,819500,5982,813518,0
12322,287,2025-05-05,2025-05-06 09:00:00,135700,1121,134579,0
12323,287,2025-05-06,2025-05-08 08:00:00,485700,4767,480933,0
12324,287,2025-05-07,2025-05-09 17:00:00,382300,3516,378784,0
12325,287,2025-05-09,2025-05-10 06:00:00,845000,8848,836152,0
12326,287,2025-05-10,2025-05-11 10:00:00,415200,4238,410962,0
12327,287,2025-05-11,2025-05-13 10:00:00,290300,2421,287879,0
12328,287,2025-05-13,2025-05-15 12:00:00,965700,7584,958116,0
12329,287,2025-05-14,2025-05-15 19:00:00,1114900,8190,1106710,0
12330,287,2025-05-15,2025-05-17 14:00:00,833800,9916,823884,0
12331,287,2025-05-16,2025-05-18 10:00:00,348600,2998,345602,0
12332,287,2025-05-19,2025-05-21 12:00:00,296100,2493,293607,0
12333,287,2025-05-20,2025-05-21 18:00:00,1047200,9879,1037321,0
12334,287,2025-05-21,2025-05-23 09:00:00,350600,2460,348140,0
12335,287,2025-05-22,2025-05-23 16:00:00,486500,5475,481025,0
12336,287,2025-05-23,2025-05-24 07:00:00,1681200,12365,1668835,0
12337,287,2025-05-24,2025-05-26 19:00:00,154500,1784,152716,0
12338,287,2025-05-25,2025-05-27 07:00:00,649000,7578,641422,0
12339,287,2025-05-26,2025-05-27 07:00:00,745000,7648,737352,0
12340,287,2025-05-27,2025-05-28 15:00:00,892400,6560,885840,0
12341,287,2025-05-28,2025-05-29 17:00:00,461600,4346,457254,0
12342,287,2025-06-02,2025-06-03 08:00:00,242200,2788,239412,0
12343,287,2025-06-03,2025-06-05 06:00:00,363400,2772,360628,0
12344,287,2025-06-04,2025-06-06 17:00:00,688100,5991,682109,0
12345,287,2025-06-05,2025-06-06 12:00:00,244900,2393,242507,0
12346,287,2025-06-06,2025-06-08 14:00:00,1105500,11201,1094299,0
12347,287,2025-06-08,2025-06-10 17:00:00,387500,2863,384637,0
12348,287,2025-06-09,2025-06-11 06:00:00,1988600,16201,1972399,0
12349,287,2025-06-10,2025-06-12 13:00:00,217300,2031,215269,0
12350,287,2025-06-11,2025-06-12 14:00:00,187300,1312,185988,0
12351,287,2025-06-12,2025-06-14 07:00:00,800400,9412,790988,0
12352,287,2025-06-14,2025-06-16 06:00:00,1218900,11210,1207690,0
12353,287,2025-06-15,2025-06-16 15:00:00,621100,5214,615886,0
12354,287,2025-06-17,2025-06-19 08:00:00,701800,5661,696139,0
12355,287,2025-06-18,2025-06-20 16:00:00,1150600,10002,1140598,0
12356,287,2025-06-20,2025-06-21 08:00:00,388400,2782,385618,0
12357,287,2025-06-21,2025-06-22 08:00:00,470400,5494,464906,0
12358,287,2025-06-22,2025-06-23 12:00:00,169200,1607,167593,0
12359,287,2025-06-23,2025-06-25 07:00:00,281300,2071,279229,0
12360,287,2025-06-24,2025-06-25 12:00:00,216200,1925,214275,0
12361,287,2025-06-25,2025-06-27 10:00:00,233400,2417,230983,0
12362,287,2025-06-26,2025-06-28 07:00:00,1036000,10739,1025261,0
12363,287,2025-06-27,2025-06-29 17:00:00,543800,5006,538794,0
12364,287,2025-06-28,2025-06-30 15:00:00,350500,3606,346894,0
12365,287,2025-07-01,2025-07-03 15:00:00,219500,1644,217856,0
12366,287,2025-07-02,2025-07-04 09:00:00,858100,8877,849223,0
12367,287,2025-07-03,2025-07-05 09:00:00,739300,6026,733274,0
12368,287,2025-07-04,2025-07-06 09:00:00,273500,2239,271261,0
12369,287,2025-07-05,2025-07-07 14:00:00,226600,2228,224372,0
12370,287,2025-07-06,2025-07-07 13:00:00,611000,5219,605781,0
12371,287,2025-07-07,2025-07-08 12:00:00,41100,487,40613,0
12372,287,2025-07-09,2025-07-11 17:00:00,169400,1962,167438,0
12373,287,2025-07-10,2025-07-11 19:00:00,197000,2097,194903,0
12374,287,2025-07-11,2025-07-13 16:00:00,749700,8276,741424,0
12375,287,2025-07-12,2025-07-14 19:00:00,256200,1934,254266,0
12376,287,2025-07-13,2025-07-14 17:00:00,1196600,11402,1185198,0
12377,287,2025-07-14,2025-07-15 14:00:00,205300,1788,203512,0
12378,287,2025-07-16,2025-07-18 16:00:00,618100,5958,612142,0
12379,287,2025-07-17,2025-07-19 08:00:00,90600,826,89774,0
12380,287,2025-07-18,2025-07-19 12:00:00,644500,5258,639242,0
12381,287,2025-07-19,2025-07-20 18:00:00,1199900,14313,1185587,0
12382,287,2025-07-20,2025-07-21 18:00:00,962200,10286,951914,0
12383,287,2025-07-21,2025-07-22 17:00:00,279200,3291,275909,0
12384,287,2025-07-22,2025-07-24 12:00:00,1324100,11150,1312950,0
12385,287,2025-07-23,2025-07-24 19:00:00,786100,8057,778043,0
12386,287,2025-07-24,2025-07-25 11:00:00,1040900,9921,1030979,0
12387,287,2025-07-25,2025-07-27 12:00:00,792800,5675,787125,0
12388,287,2025-07-26,2025-07-27 15:00:00,329100,3549,325551,0
12389,287,2025-07-27,2025-07-28 14:00:00,1294300,9244,1285056,0
12390,287,2025-07-28,2025-07-30 18:00:00,737800,8285,729515,0
12391,287,2025-08-01,2025-08-02 16:00:00,464300,3726,460574,0
12392,287,2025-08-02,2025-08-03 07:00:00,101500,1185,100315,0
12393,287,2025-08-03,2025-08-05 11:00:00,740400,5485,734915,0
12394,287,2025-08-04,2025-08-05 17:00:00,61800,562,61238,0
12395,287,2025-08-05,2025-08-06 12:00:00,353700,2756,350944,0
12396,287,2025-08-06,2025-08-08 11:00:00,1235300,11858,1223442,0
12397,287,2025-08-07,2025-08-09 13:00:00,985400,11041,974359,0
12398,287,2025-08-08,2025-08-09 10:00:00,995000,8703,986297,0
12399,287,2025-08-09,2025-08-10 18:00:00,791600,7021,784579,0
12400,287,2025-08-11,2025-08-13 18:00:00,873200,9269,863931,0
12401,287,2025-08-13,2025-08-15 07:00:00,915000,10591,904409,0
12402,287,2025-08-14,2025-08-15 08:00:00,287500,2578,284922,0
12403,287,2025-08-15,2025-08-16 18:00:00,51100,426,50674,0
12404,287,2025-08-17,2025-08-19 11:00:00,573400,5822,567578,0
12405,287,2025-08-18,2025-08-20 08:00:00,118200,1023,117177,0
12406,287,2025-08-19,2025-08-21 15:00:00,309500,3662,305838,0
12407,287,2025-08-21,2025-08-22 15:00:00,487800,5391,482409,0
12408,287,2025-08-22,2025-08-23 07:00:00,60200,562,59638,0
12409,287,2025-08-23,2025-08-25 19:00:00,327700,2929,324771,0
12410,287,2025-08-24,2025-08-26 19:00:00,188800,2151,186649,0
12411,287,2025-08-25,2025-08-27 08:00:00,362200,3941,358259,0
12412,287,2025-08-26,2025-08-27 15:00:00,957900,7913,949987,0
12413,287,2025-08-27,2025-08-28 09:00:00,235300,2698,232602,0
12414,287,2025-08-28,2025-08-30 16:00:00,848800,8076,840724,0
12415,287,2025-09-02,2025-09-03 16:00:00,113600,1329,112271,0
12416,287,2025-09-03,2025-09-04 19:00:00,192900,1851,191049,0
12417,287,2025-09-04,2025-09-05 17:00:00,965900,8714,957186,0
12418,287,2025-09-05,2025-09-06 14:00:00,726000,6066,719934,0
12419,287,2025-09-06,2025-09-08 09:00:00,292100,2571,289529,0
12420,287,2025-09-07,2025-09-08 08:00:00,1259200,9416,1249784,0
12421,287,2025-09-08,2025-09-10 15:00:00,819400,5789,813611,0
12422,287,2025-09-09,2025-09-11 10:00:00,351400,3118,348282,0
12423,287,2025-09-10,2025-09-11 14:00:00,1068600,10377,1058223,0
12424,287,2025-09-11,2025-09-13 18:00:00,181400,1942,179458,0
12425,287,2025-09-12,2025-09-13 13:00:00,1846000,15595,1830405,0
12426,287,2025-09-13,2025-09-15 16:00:00,585000,5749,579251,0
12427,287,2025-09-14,2025-09-15 06:00:00,293500,2591,290909,0
12428,287,2025-09-15,2025-09-16 09:00:00,1653600,18106,1635494,0
12429,287,2025-09-16,2025-09-17 06:00:00,1975600,19204,1956396,0
12430,287,2025-09-20,2025-09-21 09:00:00,480600,3720,476880,0
12431,287,2025-09-21,2025-09-22 08:00:00,515200,4517,510683,0
12432,287,2025-09-22,2025-09-24 10:00:00,1645900,18101,1627799,0
12433,287,2025-09-23,2025-09-24 19:00:00,506700,3880,502820,0
12434,287,2025-09-24,2025-09-26 19:00:00,950900,7571,943329,0
12435,287,2025-09-25,2025-09-27 17:00:00,682900,5618,677282,0
12436,287,2025-09-26,2025-09-27 09:00:00,757500,8276,749224,0
12437,287,2025-09-27,2025-09-29 08:00:00,371800,3543,368257,0
12438,287,2025-09-28,2025-09-30 18:00:00,73200,851,72349,0
12439,287,2025-10-01,2025-10-02 07:00:00,1003500,8618,994882,0
12440,287,2025-10-02,2025-10-04 19:00:00,1431300,14446,1416854,0
12441,287,2025-10-03,2025-10-05 10:00:00,813600,9270,804330,0
12442,287,2025-10-04,2025-10-06 12:00:00,698900,5348,693552,0
12443,287,2025-10-05,2025-10-07 12:00:00,304400,3119,301281,0
12444,287,2025-10-08,2025-10-09 07:00:00,599800,7005,592795,0
12445,287,2025-10-10,2025-10-12 07:00:00,200100,1886,198214,0
12446,287,2025-10-11,2025-10-13 17:00:00,1048900,12139,1036761,0
12447,287,2025-10-12,2025-10-14 09:00:00,1095400,9763,1085637,0
12448,287,2025-10-13,2025-10-15 12:00:00,1134300,9724,1124576,0
12449,287,2025-10-14,2025-10-15 13:00:00,908800,10162,898638,0
12450,287,2025-10-15,2025-10-17 14:00:00,947800,10306,937494,0
12451,287,2025-10-16,2025-10-18 06:00:00,418900,4821,414079,0
12452,287,2025-10-17,2025-10-19 10:00:00,148200,1414,146786,0
12453,287,2025-10-18,2025-10-20 10:00:00,820600,9545,811055,0
12454,287,2025-10-19,2025-10-20 14:00:00,555500,4049,551451,0
12455,287,2025-10-21,2025-10-23 19:00:00,2381000,21351,2359649,0
12456,287,2025-10-22,2025-10-23 06:00:00,266400,1896,264504,0
12457,287,2025-10-23,2025-10-25 15:00:00,365900,2746,363154,0
12458,287,2025-10-24,2025-10-25 19:00:00,559400,5085,554315,0
12459,287,2025-10-26,2025-10-28 09:00:00,558700,6425,552275,0
12460,287,2025-10-27,2025-10-29 08:00:00,469400,4408,464992,0
12461,287,2025-11-01,2025-11-02 17:00:00,295400,3418,291982,0
12462,287,2025-11-03,2025-11-05 10:00:00,606500,6785,599715,0
12463,287,2025-11-04,2025-11-05 08:00:00,897500,8449,889051,0
12464,287,2025-11-05,2025-11-07 17:00:00,224100,1874,222226,0
12465,287,2025-11-06,2025-11-07 12:00:00,316900,2872,314028,0
12466,287,2025-11-07,2025-11-09 14:00:00,352400,2903,349497,0
12467,287,2025-11-08,2025-11-10 10:00:00,2210100,15981,2194119,0
12468,287,2025-11-09,2025-11-10 16:00:00,413700,3514,410186,0
12469,287,2025-11-10,2025-11-11 09:00:00,1027300,9928,1017372,0
12470,287,2025-11-11,2025-11-13 14:00:00,166400,1634,164766,0
12471,287,2025-11-12,2025-11-13 06:00:00,181700,1320,180380,0
12472,287,2025-11-13,2025-11-14 08:00:00,116200,1126,115074,0
12473,287,2025-11-14,2025-11-15 13:00:00,910900,7780,903120,0
12474,287,2025-11-15,2025-11-17 10:00:00,385800,2756,383044,0
12475,287,2025-11-16,2025-11-18 12:00:00,218600,2574,216026,0
12476,287,2025-11-17,2025-11-19 08:00:00,1007000,10473,996527,0
12477,287,2025-11-18,2025-11-20 18:00:00,145800,1424,144376,0
12478,287,2025-11-19,2025-11-21 07:00:00,678500,5482,673018,0
12479,287,2025-11-20,2025-11-21 15:00:00,544100,5705,538395,0
12480,287,2025-11-21,2025-11-22 19:00:00,737900,6758,731142,0
12481,287,2025-11-22,2025-11-23 09:00:00,387400,2932,384468,0
12482,287,2025-11-23,2025-11-24 14:00:00,398900,4048,394852,0
12483,287,2025-11-24,2025-11-26 08:00:00,135500,989,134511,0
12484,287,2025-11-25,2025-11-26 19:00:00,323400,3636,319764,0
12485,287,2025-11-26,2025-11-28 16:00:00,1241300,10900,1230400,0
12486,287,2025-12-01,2025-12-03 14:00:00,883900,8408,875492,0
12487,287,2025-12-02,2025-12-05 08:00:00,1305000,9472,1295528,0
12488,287,2025-12-03,2025-12-05 13:00:00,260900,2127,258773,0
12489,287,2025-12-04,2025-12-06 15:00:00,783700,9188,774512,0
12490,287,2025-12-05,2025-12-10 10:00:00,583900,4941,578959,0
12491,287,2025-12-06,2025-12-10 07:00:00,554300,4056,550244,0
12492,287,2025-12-07,2025-12-10 10:00:00,385300,4081,381219,0
12493,287,2025-12-08,2025-12-11 17:00:00,1737600,16952,1720648,0
12494,287,2025-12-09,2025-12-12 09:00:00,506500,5896,500604,0
12495,287,2025-12-10,2025-12-14 06:00:00,1156800,8791,1148009,0
12496,287,2025-12-11,2025-12-15 13:00:00,2960500,24918,2935582,0
12497,287,2025-12-12,2025-12-15 18:00:00,1201300,12485,1188815,0
12498,287,2025-12-13,2025-12-17 13:00:00,578900,5658,573242,0
12499,287,2025-12-14,2025-12-19 07:00:00,1124700,9824,1114876,0
12500,287,2025-12-15,2025-12-19 12:00:00,366900,3628,363272,0
12501,287,2025-12-16,2025-12-21 09:00:00,2035600,19061,2016539,0
12502,287,2025-12-17,2025-12-21 07:00:00,964800,6844,957956,0
12503,287,2025-12-18,2025-12-22 10:00:00,757200,6699,750501,0
12504,287,2025-12-19,2025-12-24 07:00:00,1290200,11366,1278834,0
12505,287,2025-12-20,2025-12-22 10:00:00,1683900,19374,1664526,0
12506,287,2025-12-21,2025-12-23 08:00:00,940900,9234,931666,0
12507,287,2025-12-22,2025-12-25 12:00:00,1009900,10524,999376,0
12508,287,2025-12-23,2025-12-26 13:00:00,128900,1194,127706,0
12509,287,2025-12-24,2025-12-29 15:00:00,1071700,9581,1062119,0
12510,287,2025-12-25,2025-12-30 12:00:00,353500,3806,349694,0
12511,287,2025-12-26,2025-12-30 06:00:00,1041800,9834,1031966,0
12512,288,2025-04-05,2025-04-06 09:00:00,43400,730,42670,0
12513,288,2025-07-01,2025-07-02 14:00:00,226900,2875,224025,0
12514,288,2025-09-15,2025-09-16 12:00:00,142600,2084,140516,0
12515,288,2025-09-23,2025-09-24 09:00:00,116800,1595,115205,0
12516,288,2025-12-02,2025-12-04 19:00:00,125500,2070,123430,0
12517,288,2025-12-13,2025-12-18 15:00:00,111600,1807,109793,0
12518,288,2025-12-15,2025-12-19 12:00:00,284200,5016,279184,0
12519,288,2025-12-23,2025-12-28 10:00:00,99600,1551,98049,0
12520,288,2025-12-24,2025-12-27 15:00:00,259900,4294,255606,0
12521,288,2025-12-26,2025-12-29 10:00:00,175900,2926,172974,0
12522,289,2025-01-01,2025-01-03 06:00:00,415800,4770,411030,0
12523,289,2025-01-03,2025-01-04 09:00:00,518500,4590,513910,0
12524,289,2025-01-04,2025-01-05 16:00:00,373000,2939,370061,0
12525,289,2025-01-05,2025-01-07 07:00:00,201400,1453,199947,0
12526,289,2025-01-07,2025-01-09 19:00:00,101200,1000,100200,0
12527,289,2025-01-10,2025-01-11 10:00:00,79000,727,78273,0
12528,289,2025-01-12,2025-01-13 17:00:00,99900,900,99000,0
12529,289,2025-01-18,2025-01-20 12:00:00,603600,5794,597806,0
12530,289,2025-01-21,2025-01-22 09:00:00,72900,647,72253,0
12531,289,2025-01-22,2025-01-23 11:00:00,149400,1541,147859,0
12532,289,2025-01-23,2025-01-24 13:00:00,237700,2262,235438,0
12533,289,2025-01-27,2025-01-28 12:00:00,148400,1670,146730,0
12534,289,2025-01-28,2025-01-29 10:00:00,39000,288,38712,0
12535,289,2025-02-01,2025-02-02 13:00:00,834100,9478,824622,0
12536,289,2025-02-06,2025-02-07 18:00:00,95800,703,95097,0
12537,289,2025-02-11,2025-02-12 07:00:00,423200,3158,420042,0
12538,289,2025-02-14,2025-02-16 11:00:00,144000,1551,142449,0
12539,289,2025-02-15,2025-02-17 09:00:00,175300,1474,173826,0
12540,289,2025-02-17,2025-02-19 10:00:00,270400,1987,268413,0
12541,289,2025-02-20,2025-02-21 14:00:00,70800,724,70076,0
12542,289,2025-02-21,2025-02-22 17:00:00,69800,622,69178,0
12543,289,2025-02-22,2025-02-23 11:00:00,84900,815,84085,0
12544,289,2025-02-25,2025-02-26 18:00:00,460200,4829,455371,0
12545,289,2025-03-07,2025-03-09 06:00:00,206000,2433,203567,0
12546,289,2025-03-08,2025-03-10 06:00:00,406800,3969,402831,0
12547,289,2025-03-13,2025-03-15 09:00:00,567300,4695,562605,0
12548,289,2025-03-14,2025-03-15 06:00:00,61800,553,61247,0
12549,289,2025-03-15,2025-03-16 07:00:00,86700,800,85900,0
12550,289,2025-03-22,2025-03-23 12:00:00,543600,5240,538360,0
12551,289,2025-03-23,2025-03-25 09:00:00,252900,2569,250331,0
12552,289,2025-03-24,2025-03-25 13:00:00,125000,1038,123962,0
12553,289,2025-03-28,2025-03-30 19:00:00,247500,2834,244666,0
12554,289,2025-04-01,2025-04-02 14:00:00,483200,4387,478813,0
12555,289,2025-04-13,2025-04-15 16:00:00,326100,3365,322735,0
12556,289,2025-04-17,2025-04-19 08:00:00,149700,1383,148317,0
12557,289,2025-04-27,2025-04-29 13:00:00,143500,1192,142308,0
12558,289,2025-04-28,2025-04-29 12:00:00,71100,610,70490,0
12559,289,2025-05-04,2025-05-05 19:00:00,73400,617,72783,0
12560,289,2025-05-05,2025-05-06 15:00:00,395000,3247,391753,0
12561,289,2025-05-06,2025-05-08 11:00:00,153700,1754,151946,0
12562,289,2025-05-09,2025-05-11 10:00:00,211000,2195,208805,0
12563,289,2025-05-12,2025-05-14 17:00:00,176200,1942,174258,0
12564,289,2025-05-17,2025-05-19 12:00:00,228100,2004,226096,0
12565,289,2025-05-22,2025-05-24 15:00:00,159000,1366,157634,0
12566,289,2025-05-23,2025-05-25 07:00:00,159700,1297,158403,0
12567,289,2025-06-05,2025-06-07 07:00:00,470100,5230,464870,0
12568,289,2025-06-06,2025-06-08 11:00:00,95500,888,94612,0
12569,289,2025-06-07,2025-06-08 17:00:00,55400,545,54855,0
12570,289,2025-06-11,2025-06-12 17:00:00,157800,1175,156625,0
12571,289,2025-06-13,2025-06-15 19:00:00,137900,1439,136461,0
12572,289,2025-06-14,2025-06-16 19:00:00,393400,3125,390275,0
12573,289,2025-06-17,2025-06-19 19:00:00,873200,9658,863542,0
12574,289,2025-06-18,2025-06-20 07:00:00,392600,3252,389348,0
12575,289,2025-07-01,2025-07-02 13:00:00,157200,1804,155396,0
12576,289,2025-07-06,2025-07-07 18:00:00,378000,3985,374015,0
12577,289,2025-07-07,2025-07-08 16:00:00,146100,1456,144644,0
12578,289,2025-07-10,2025-07-12 15:00:00,52600,374,52226,0
12579,289,2025-07-12,2025-07-13 15:00:00,116600,1204,115396,0
12580,289,2025-07-17,2025-07-18 11:00:00,81000,966,80034,0
12581,289,2025-07-20,2025-07-21 17:00:00,319600,3013,316587,0
12582,289,2025-07-21,2025-07-23 18:00:00,179000,2076,176924,0
12583,289,2025-07-23,2025-07-24 10:00:00,63900,537,63363,0
12584,289,2025-07-24,2025-07-25 12:00:00,366400,2791,363609,0
12585,289,2025-07-25,2025-07-27 15:00:00,520100,6070,514030,0
12586,289,2025-07-27,2025-07-29 14:00:00,155300,1571,153729,0
12587,289,2025-08-01,2025-08-03 11:00:00,81700,641,81059,0
12588,289,2025-08-02,2025-08-03 17:00:00,206200,1786,204414,0
12589,289,2025-08-03,2025-08-04 10:00:00,468400,4992,463408,0
12590,289,2025-08-06,2025-08-08 06:00:00,95400,1065,94335,0
12591,289,2025-08-08,2025-08-10 17:00:00,404200,3565,400635,0
12592,289,2025-08-09,2025-08-10 06:00:00,67900,717,67183,0
12593,289,2025-08-10,2025-08-12 09:00:00,458700,4946,453754,0
12594,289,2025-08-11,2025-08-13 14:00:00,48500,441,48059,0
12595,289,2025-08-15,2025-08-16 15:00:00,72800,735,72065,0
12596,289,2025-08-16,2025-08-17 07:00:00,200100,2015,198085,0
12597,289,2025-08-17,2025-08-18 09:00:00,29100,326,28774,0
12598,289,2025-08-18,2025-08-19 14:00:00,61700,639,61061,0
12599,289,2025-08-19,2025-08-20 13:00:00,390900,3599,387301,0
12600,289,2025-08-20,2025-08-22 11:00:00,292700,2562,290138,0
12601,289,2025-08-21,2025-08-23 17:00:00,137400,1190,136210,0
12602,289,2025-08-25,2025-08-26 14:00:00,67400,564,66836,0
12603,289,2025-08-26,2025-08-28 19:00:00,324500,3085,321415,0
12604,289,2025-09-04,2025-09-05 13:00:00,46500,536,45964,0
12605,289,2025-09-05,2025-09-06 13:00:00,109900,1127,108773,0
12606,289,2025-09-08,2025-09-09 19:00:00,146800,1543,145257,0
12607,289,2025-09-10,2025-09-12 14:00:00,148000,1225,146775,0
12608,289,2025-09-12,2025-09-13 16:00:00,242600,2612,239988,0
12609,289,2025-09-15,2025-09-17 17:00:00,617200,6421,610779,0
12610,289,2025-09-19,2025-09-21 09:00:00,156200,1122,155078,0
12611,289,2025-09-20,2025-09-22 18:00:00,74700,770,73930,0
12612,289,2025-09-22,2025-09-23 11:00:00,175900,1946,173954,0
12613,289,2025-09-23,2025-09-24 18:00:00,188200,2093,186107,0
12614,289,2025-09-26,2025-09-27 09:00:00,303500,3503,299997,0
12615,289,2025-10-01,2025-10-02 15:00:00,684500,4828,679672,0
12616,289,2025-10-03,2025-10-04 10:00:00,260800,2416,258384,0
12617,289,2025-10-04,2025-10-06 07:00:00,226300,2259,224041,0
12618,289,2025-10-06,2025-10-07 07:00:00,30200,321,29879,0
12619,289,2025-10-08,2025-10-09 12:00:00,136400,1267,135133,0
12620,289,2025-10-09,2025-10-11 17:00:00,166100,1972,164128,0
12621,289,2025-10-10,2025-10-11 09:00:00,72100,689,71411,0
12622,289,2025-10-14,2025-10-16 07:00:00,97900,1009,96891,0
12623,289,2025-10-16,2025-10-18 18:00:00,316900,2957,313943,0
12624,289,2025-10-19,2025-10-20 17:00:00,804500,8551,795949,0
12625,289,2025-10-23,2025-10-25 09:00:00,96700,856,95844,0
12626,289,2025-10-25,2025-10-27 13:00:00,106700,1178,105522,0
12627,289,2025-10-26,2025-10-27 11:00:00,584400,4398,580002,0
12628,289,2025-11-01,2025-11-02 06:00:00,121800,1232,120568,0
12629,289,2025-11-02,2025-11-03 08:00:00,446200,3199,443001,0
12630,289,2025-11-03,2025-11-04 08:00:00,386500,3148,383352,0
12631,289,2025-11-05,2025-11-06 19:00:00,72100,592,71508,0
12632,289,2025-11-07,2025-11-09 09:00:00,544400,5400,539000,0
12633,289,2025-11-08,2025-11-10 06:00:00,253900,2725,251175,0
12634,289,2025-11-09,2025-11-11 08:00:00,249700,2769,246931,0
12635,289,2025-11-12,2025-11-13 13:00:00,149700,1524,148176,0
12636,289,2025-11-15,2025-11-17 10:00:00,136800,1360,135440,0
